Class,Order,Family,Genus_Species,Total,Infected,Pool Size,Bacterium
insecta,hymenoptera,Formicidae,Camponotus_sp.,5,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Camponotus_vicinus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cardiocondyla_emeryi,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cardiocondyla_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Carebara_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Carebara_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Carebara_vidua,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cataglyphis_ibericus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cataglyphis_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cataglyphis_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Cataulacus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Centromyrmex_feae,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cephalotes_atratus,3,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cephalotes_atratus,3,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Cephalotes_atratus,3,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Cephalotes_minutus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cephalotes_minutus,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Cephalotes_minutus,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Cephalotes_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cephalotes_sp.,3,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cephalotes_sp.,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Cephalotes_sp.,3,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Cephalotes_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Cephalotes_sp.,3,3,1,Wolbachia
insecta,hymenoptera,Formicidae,Cephalotes_unimaculatus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cephalotes_varians,17,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cephalotes_varians,3,0,3,Cardinium
insecta,hymenoptera,Formicidae,Cephalotes_varians,17,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Cephalotes_varians,3,0,3,Rickettsia
insecta,hymenoptera,Formicidae,Cephalotes_varians,17,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Cephalotes_varians,3,0,3,Wolbachia
insecta,hymenoptera,Formicidae,Cerapachys_augustae,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cheliomyrmex_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Colobostruma_unicorna,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Concoctio_concenta,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Crematogaster_mimosae,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Crematogaster_mimosae,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Crematogaster_mimosae,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Crematogaster_navajoa,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Crematogaster_nigriceps,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Crematogaster_nigriceps,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Crematogaster_nigriceps,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Crematogaster_sjostedti,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Crematogaster_sjostedti,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Crematogaster_sjostedti,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Crematogaster_smithi,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Crematogaster_smithi,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Crematogaster_smithi,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Crematogaster_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Crematogaster_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Crematogaster_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Crematogaster_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Crematogaster_sp.,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Crematogaster_sp.,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Crematogaster_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Crematogaster_sp.,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Cryptopone_gilva,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cryptopone_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Cyphomyrmex_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Diacamma_sp.,3,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Diacamma_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Diacamma_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Diacamma_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dilobocondyla_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dinoponera_gigantea,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Discothyrea_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Discothyrea_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dolichoderus_imitator,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dolichoderus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dolichoderus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dolichoderus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dolichoderus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dolichoderus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dolichoderus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dolichoderus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dolichoderus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dorylus_arcens,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_braunsi,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_cf._vishnui,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_conradti,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_emeryi,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_fulvus,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_gerstaeckeri,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_helvolus,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_kohli,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_mayri,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dorylus_mayri,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_molestus,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_rubellus,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_sjoestedti,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_spininodis,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_terrificus,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorylus_wilverthi,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Dorylus_wilverthi,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Dorymyrmex_elegans,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Eciton_burchellii,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Eciton_hamatum,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Eciton_hamatum,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Eciton_lucanoides_conquistador,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Eciton_mexicanum,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Eciton_vagans,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Ectatomma_brunneum,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Ectatomma_tuberculatum,2,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Euprenolepis_negrosensis,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Euprenolepis_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Eurhopalothrix_philippina,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Eutetramorium_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Forelius_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_aquilonia,40,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_aquilonia,36,18,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_aquilonia,48,24,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_aquilonia,110,55,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_aquilonia,40,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_cinerea,110,2,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_cinerea,100,3,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_cinerea,99,0,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_cinerea,84,0,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_cinerea,80,1,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_cinerea,45,0,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_cinerea,43,0,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_cinerea,60,0,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_cinerea,15,0,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_cinerea,20,1,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_cinerea,110,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_cinerea,100,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_cinerea,99,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_cinerea,84,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_cinerea,80,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_cinerea,45,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_cinerea,43,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_cinerea,60,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_cinerea,15,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_cinerea,20,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_cinerea,110,2,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_cinerea,100,8,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_cinerea,99,5,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_cinerea,84,3,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_cinerea,80,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_cinerea,45,3,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_cinerea,43,13,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_cinerea,60,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_cinerea,15,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_cinerea,20,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_lugubris,12,0,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_lugubris,12,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Formica_lugubris,12,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_lugubris,40,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_lugubris,20,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_lugubris,40,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_lugubris,20,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_lugubris,40,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_lugubris,40,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_lugubris,40,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_occulta,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Formica_polyctena,20,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_polyctena,36,18,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_polyctena,40,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_polyctena,20,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_polyctena,40,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_polyctena,24,12,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_sp.,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Formica_wheeleri,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Formicoxenus_provancheri,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Froggattella_latispina,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Gnamptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Gnamptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Goniomma_hispanicum,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Heteroponera_microps,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Heteroponera_panamensis,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Hypoponera_inexorata,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Iridomyrmex_spadius,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Labidus_coecus,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Labidus_praedator,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Labidus_sp._praedator_or_coecus,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Labidus_spininodis,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Lasius_alienus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptanilla_sp.VB03,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptanilla_sp.VB04,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptanilloides_mckennae,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptanilloides_nomada,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptanilloides_nubecula,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptanilloides_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptogenys_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptomyrmex_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptothorax_rugatulus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptothorax_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Leptothorax_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,11,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,24,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,30,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,22,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,14,14,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,30,30,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,11,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,12,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,53,53,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,9,9,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,5,5,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,5,5,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,30,30,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,24,18,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,16,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,12,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,30,30,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,34,17,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,6,5,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,7,5,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,5,5,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,5,5,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,11,11,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,30,30,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,53,35,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,32,18,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,12,11,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,58,58,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,8,8,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_humile,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Linepithema_humile,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Linepithema_keiteli,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Liometopum_luctuosum,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Lophomyrmex_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Lophomyrmex_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Lophomyrmex_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Lophomyrmex_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Lophomyrmex_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Lophomyrmex_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Lophomyrmex_striatulus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Lordomyrma_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Mayriella_transfuga,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Megalomyrmex_latreillei,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Melissotarsus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Melophorus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Melophorus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Meranoplus_mayri,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_bouvieri,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_capitatus_and_barbarus,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Messor_julianus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Messor_pergandei,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Metapone_madagascaria,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Monomorium_chinense,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Monomorium_destructor,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Monomorium_floricola,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Myopias_lobosa,1,0,1,Cardinium
